Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 91720
Event count: 135865288130

Overhead  Command          Pid    Tid    Shared Object                                                                                                             Symbol
0.09%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6mirror6Object21VisitFieldsReferencesILb0ELNS_17VerifyObjectFlagsE0ELNS_17ReadBarrierOptionE1ENS_2gc9collector17ConcurrentCopying39ComputeLiveBytesAndMarkRefFieldsVisitorILb0EEEEEvjRKT2_
0.09%     glide-animation  15197  18657  [kernel.kallsyms]                                                                                                         mem_cgroup_commit_charge.cfi
0.09%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZN8SkCanvas14onDrawTextBlobEPK10SkTextBlobffRK7SkPaint
0.09%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+5040c]
0.08%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         handle_pte_fault
0.08%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN5Eigen10MatrixBaseINS_6MatrixIdLin1ELin1ELi0ELin1ELin1EEEE14applyOnTheLeftIdEEvllRKNS_14JacobiRotationIT_EE
0.08%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN22ShapeHomographyComuter35FaceShapeToHomographyLinearEquationERK19LBFRegUpperShape32fS2_Pfi
0.08%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+51d88]
0.08%     glide-animation  15197  18658  [kernel.kallsyms]                                                                                                         handle_pte_fault
0.08%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6mirror5Class16VisitNativeRootsILNS_17ReadBarrierOptionE1EKNS_2gc9collector17ConcurrentCopying39ComputeLiveBytesAndMarkRefFieldsVisitorILb0EEEEEvRT0_NS_11PointerSizeE
0.08%     mqt_native_modu  15197  15312  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _ZN5scudo9AllocatorINS_13AndroidConfigEXadL_Z21scudo_malloc_postinitEEE10deallocateEPvNS_5Chunk6OriginEmm
0.08%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art2gc14ReferenceQueue30DisableReadBarrierForReferenceENS_6ObjPtrINS_6mirror9ReferenceEEE
0.08%     Binder:15197_5   15197  18029  [kernel.kallsyms]                                                                                                         mem_cgroup_commit_charge.cfi
0.08%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+51b1c]
0.07%     FrameProcessing  15197  23790  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            free
0.07%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art3JNIILb0EE14DeleteLocalRefEP7_JNIEnvP8_jobject
0.07%     mqt_native_modu  15197  15312  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _ZN5scudo28SizeClassAllocatorLocalCacheINS_20SizeClassAllocator64INS_17TableSizeClassMapINS_22AndroidSizeClassConfigEEELm28ELi1000ELi1000ELb1EEEE6refillEPNS6_8PerClassEm
0.07%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art2gc9collector17ConcurrentCopying17ThreadFlipVisitor10VisitRootsEPPPNS_6mirror6ObjectEmRKNS_8RootInfoE
0.07%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+50484]
0.07%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         find_lock_entry.cfi
0.07%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+7de98]
0.07%     FrameProcessing  15197  23790  /apex/com.android.runtime/lib64/bionic/libm.so                                                                            sinf
0.07%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            libyoga.so[+a5a8]
0.07%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art2gc9collector17ConcurrentCopying4CopyEPNS_6ThreadEPNS_6mirror6ObjectES7_NS_12MemberOffsetE
0.07%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art22IndirectReferenceTable3AddENS_15IRTSegmentStateENS_6ObjPtrINS_6mirror6ObjectEEEPNSt3__112basic_stringIcNS6_11char_traitsIcEENS6_9allocatorIcEEEE
0.07%     FrameProcessing  15197  23790  /apex/com.android.runtime/lib64/bionic/libm.so                                                                            cosf
0.06%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+5213c]
0.06%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+7de9c]
0.06%     FrameProcessing  15197  23790  [kernel.kallsyms]                                                                                                         clear_page
0.06%     GLThread 2003    15197  23778  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6mirror6Object10CopyObjectENS_6ObjPtrIS1_EES3_m
0.06%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         pagevec_lru_move_fn
0.06%     glide-animation  15197  18658  /system/lib64/libhwui.so                                                                                                  _ZN23BitmapProcShaderContext9shadeSpanEiiPji
0.06%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+f6fc4]
0.06%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZNK3art2gc10accounting11SpaceBitmapILm8EE16VisitMarkedRangeIRZNS0_9collector17ConcurrentCopying12CopyingPhaseEvE3$_9EEvmmOT_
0.06%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art8CodeInfo17DecodeGcMasksOnlyEPKNS_20OatQuickMethodHeaderE
0.06%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZN7android10uirenderer12skiapipeline27StartReorderBarrierDrawable6onDrawEP8SkCanvas
0.06%     com.zamface      15197  15197  [kernel.kallsyms]                                                                                                         eventfd_write.cfi
0.06%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+f6f94]
0.06%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZN8SkCanvas14restoreToCountEi
0.06%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art5Mutex15ExclusiveUnlockEPNS_6ThreadE
0.06%     RenderThread     15197  15278  [kernel.kallsyms]                                                                                                         __wake_up_sync.cfi
0.06%     FrameProcessing  15197  23790  [kernel.kallsyms]                                                                                                         mem_cgroup_commit_charge.cfi
0.06%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         do_page_fault.cfi
0.06%     glide-animation  15197  18657  [kernel.kallsyms]                                                                                                         arch_counter_get_cntvct.cfi
0.06%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZNK26RodriguesRotationTransform11GetJacobianER8ChMatrixIfE
0.06%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6mirror6Object21VisitFieldsReferencesILb1ELNS_17VerifyObjectFlagsE0ELNS_17ReadBarrierOptionE1ENS_2gc9collector17ConcurrentCopying39ComputeLiveBytesAndMarkRefFieldsVisitorILb0EEEEEvjRKT2_
0.06%     glide-animation  15197  18657  [kernel.kallsyms]                                                                                                         get_mem_cgroup_from_mm
0.05%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            libyoga.so[+adf4]
0.05%     glide-animation  15197  18658  [kernel.kallsyms]                                                                                                         arch_counter_get_cntvct.cfi
0.05%     mqt_native_modu  15197  15312  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art11ReadBarrier4MarkEPNS_6mirror6ObjectE
0.05%     mqt_native_modu  15197  15312  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6mirror11ObjectArrayINS0_6ObjectEE24AssignableCheckingMemcpyILb0EEEviNS_6ObjPtrIS3_EEiib
0.05%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN16LevMarqOptimizer5SolveERK8ChMatrixIfES3_PKfPf
0.05%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     @plt
0.05%     FrameProcessing  15197  23790  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            memmove
0.05%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+51784]
0.05%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            libyoga.so[+a58c]
0.05%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+52a2c]
0.05%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         handle_mm_fault.cfi
0.05%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN19PixelDifferenceNode12GetNodeValueEP7HyImageRK19LBFRegUpperShape32fS4_Pf
0.05%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN5Eigen10MatrixBaseINS_5BlockINS_6MatrixIdLin1ELin1ELi0ELin1ELin1EEELin1ELin1ELb0EEEE25applyHouseholderOnTheLeftINS1_IKS3_Lin1ELi1ELb0EEEEEvRKT_RKdPd
0.05%     glide-animation  15197  18657  [kernel.kallsyms]                                                                                                         do_page_fault.cfi
0.05%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         try_charge
0.05%     mqt_native_modu  15197  15312  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            free
0.05%     HeapTaskDaemon   15197  15211  [kernel.kallsyms]                                                                                                         zap_pte_range
0.05%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art2gc9collector17ConcurrentCopying12CopyingPhaseEv
0.05%     glide-animation  15197  18658  [kernel.kallsyms]                                                                                                         do_page_fault.cfi
0.05%     RenderThread     15197  15278  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!325eecd4b75f86b12ebfefb45dece7!781e7d0!
0.05%     FrameProcessing  15197  23790  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            malloc
0.05%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN5Eigen10MatrixBaseINS_5BlockINS_6MatrixIdLin1ELin1ELi0ELin1ELin1EEELin1ELin1ELb0EEEE25applyHouseholderOnTheLeftINS_11VectorBlockINS1_IS3_Lin1ELi1ELb1EEELin1EEEEEvRKT_RKdPd
0.05%     GLThread 2003    15197  23778  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!24c4b95dad6875554a1980cd3f2d1d!781e7d0!
0.05%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN5Eigen8internal26outer_product_selector_runINS_5BlockINS2_INS_6MatrixIdLin1ELin1ELi0ELin1ELin1EEELin1ELin1ELb0EEELin1ELin1ELb0EEENS_13CwiseBinaryOpINS0_17scalar_product_opIddEEKNS_14CwiseNullaryOpINS0_18scalar_constant_opIdEEKNS3_IdLin1ELi1ELi0ELin1ELi1EEEEEKNS2_INS2_IS4_Lin1ELi1ELb1EEELin1ELi1ELb0EEEEENS_3MapINS3_IdLi1ELin1ELi1ELi1ELin1EEELi0ENS_6StrideILi0ELi0EEEEENS0_20generic_product_implISK_SP_NS_10DenseShapeESR_Li5EE3subEEEvRT_RKT0_RKT1_RKT2_RKNS0_10false_typeE
0.05%     FrameProcessing  15197  23790  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            scudo_malloc
